 11  588.332701 9.996E-30 1.575E-04.09520.434 3289.24250.730.002420          1 0 0          0 2 0  4  1  4        3  0  3      534223837294713152    27.0   21.0
 11  588.689733 2.065E-26 6.249E-04.09230.412 1817.45120.730.005570          0 1 0          0 1 0  5  5  1        4  0  4      564426837294713152    11.0    9.0
 11  588.766526 3.265E-29 1.874E-05.07580.315 2512.37570.690.003440          0 1 0          0 1 0  8  6  2        9  1  9      534233837294713152    17.0   19.0
 11  588.777965 3.946E-24 8.071E+01.02130.173 3583.37460.18-.001050          0 0 0          0 0 0 14 11  4       13 10  3      464426837260783049    87.0   81.0
 11  588.778082 1.315E-24 8.069E+01.02130.173 3583.37450.18-.001050          0 0 0          0 0 0 14 11  3       13 10  4      464426837260783049    29.0   27.0
 11  588.848435 5.150E-29 2.518E+00.04420.281 5153.18850.410.008320          1 0 0          1 0 0 12  4  9       11  1 10      434233837294713152    75.0   69.0
 11  588.976544 1.944E-30 1.507E-08.05070.265 1962.50690.510.000000          0 0 0          0 0 0 14  3 12       12  3 10     q5422308079917122 0    87.0   75.0
 11  589.199725 4.501E-30 2.259E-08.06000.298 1616.45310.570.000000          0 0 0          0 0 0 12  4  8       10  4  6     q5422308079917122 0    25.0   21.0
 11  589.212929 7.039E-28 2.683E-01.04390.235 4184.83120.460.013190          0 1 0          0 1 0 14  6  9       14  3 12      534223837294713152    87.0   87.0
 11  589.787448 7.575E-29 2.352E-03.10590.480 3201.91340.76-.006900          0 0 1          0 2 0  1  1  1        1  1  0      532230837294713152     9.0    9.0
 11  590.137650 2.653E-30 2.607E+00.06860.281 5543.63660.640.014970          0 0 1          0 0 1 12  6  7       11  3  8      434233837294713152    25.0   23.0
 11  590.157253 1.148E-30 1.394E-05.07670.298 3162.25890.710.002460          0 1 0          0 1 0  9  8  2       10  3  7      534233837294713152    19.0   21.0
 11  590.330890 2.094E-24 9.628E-02.04260.257 2327.91400.460.008780          0 0 0          0 0 0 14  5 10       14  2 13      564426837260783049    87.0   87.0
 11  590.447837 2.358E-30 1.617E+00.06470.333 5413.00300.570.006230          0 3 0          0 3 0  9  3  7        8  0  8      434233837294713152    19.0   17.0
 11  590.600264 8.940E-25 1.031E-01.08340.402 2181.08990.710.005390          0 1 0          0 1 0  8  4  4        7  1  7      664426837294783152    17.0   15.0
 11  590.618632 2.801E-27 8.269E+01.06530.265 5064.14210.69-.006280          0 2 0          0 1 0 13  3 10       12 10  3      434233808794713152    81.0   75.0
 11  590.639588 9.944E-28 8.809E+01.01970.265 5064.14140.16-.001000          0 1 0          0 1 0 13 11  3       12 10  2      434223837294713152    27.0   25.0
 11  590.639968 1.034E-29 3.053E-01.01970.265 5064.14140.16-.001000          0 1 0          0 1 0 13 11  2       12 10  3      434426837294713152    81.0   75.0
 11  591.000001 2.004E-30 1.169E-01.06440.298 5171.05990.600.015860          1 0 0          0 0 1 11  6  5       10  2  8      434233837294713152    69.0   63.0
 11  591.368094 1.980E-25 7.875E-02.05190.282 2756.41530.54-.011580          0 0 0          0 0 0 13  9  4       13  6  7      564426837260783049    81.0   81.0
 11  591.373037 1.731E-28 3.867E-01.04740.172 4608.22360.490.001010          0 0 0          0 0 0 19  6 13       19  3 16      434233837260713049   117.0  117.0
 11  591.697161 4.091E-21 2.601E-01.07180.335  885.60020.650.009350          0 0 0          0 0 0  9  5  4        8  2  7      764426807260783049    57.0   51.0
 11  592.048465 3.649E-30 2.399E-05.03710.250 3347.78340.68-.004870          0 1 0          0 0 0 14  2 13       13  9  4      574233837265713049    87.0   81.0
 11  592.053870 1.765E-21 7.011E-01.07500.381 1282.91910.670.001910          0 0 0          0 0 0 10  6  5        9  3  6      664426837260783049    63.0   57.0
 11  592.110587 4.775E-25 2.909E+00.06390.320 3058.39840.600.016490          0 1 0          0 1 0 11  5  7       10  2  8      564426837294783152    23.0   21.0
 11  592.363219 7.013E-30 1.221E+00.07150.298 5169.03920.650.009330          1 0 0          1 0 0 11  6  6       10  3  7      434233837294713152    23.0   21.0
 11  592.489456 7.180E-29 1.408E-04.04660.221 2872.58050.550.009910          0 0 0          0 0 0 14  8  6       15  3 13      534233837260713049    29.0   31.0
 11  592.712878 3.699E-30 5.200E+01.03310.250 6345.92480.30-.003510          0 2 0          0 2 0 14  8  7       13  7  6      434233837294713152    87.0   81.0
 11  592.775474 1.882E-30 1.832E+01.01960.298 5996.63780.15-.001330          0 2 0          0 2 0 11 10  2       10  9  1      534233837294713152    23.0   21.0
 11  592.775476 5.646E-30 1.832E+01.01960.298 5996.63780.15-.001330          0 2 0          0 2 0 11 10  1       10  9  2      534233837294713152    69.0   63.0
 11  592.997997 1.206E-30 5.082E+01.03250.250 6345.58690.29-.002340          0 2 0          0 2 0 14  8  6       13  7  7      434233837294713152    29.0   27.0
 11  593.875962 7.937E-31 4.368E-05.08390.428 3196.09340.740.000000          1 0 0          0 2 0  2  2  0        1  1  1      5333308387659336 0     5.0    3.0
 11  593.887507 9.825E-26 4.159E+01.03730.279 4016.13450.35-.010290          0 0 0          0 0 0 17  8 10       16  7  9      464426837260783049    35.0   33.0
 11  593.968622 1.674E-29 9.532E-07.06750.281 2321.90570.67-.004970          0 1 0          0 0 0 11  0 11       11  7  4      574233837260713049    69.0   69.0
 11  593.974024 5.334E-27 4.571E-02.06170.265 3144.56920.59-.002990          0 1 0          0 1 0 12  3  9       12  0 12      534426837294713152    25.0   25.0
 11  594.086159 1.108E-24 2.663E-03.05950.230 1631.38300.68-.004940          0 0 0          0 0 0  9  9  0        9  6  3      564426837260783049    57.0   57.0
 11  594.186805 3.507E-28 3.583E+01.04220.221 5132.52170.400.010800          0 1 0          0 1 0 16  7  9       15  6 10      434223837294713152    33.0   31.0
